INFO 2025-10-27 13:53:19,769 autoreload 33276 7692 Watching for file changes with StatReloader
INFO 2025-10-28 12:02:02,131 basehttp 31728 25664 "GET /api/alerts/active/ HTTP/1.1" 200 2
INFO 2025-10-28 12:02:02,131 basehttp 31728 26448 "GET /api/dashboard/stats/ HTTP/1.1" 200 165
INFO 2025-10-28 12:02:02,142 basehttp 31728 15964 "GET /api/pipelines/ HTTP/1.1" 200 52
WARNING 2025-10-28 12:02:03,143 log 31728 26448 Not Found: /api/dashboard/pipeline-health/
WARNING 2025-10-28 12:02:03,143 log 31728 15964 Not Found: /api/dashboard/recent-activity/
WARNING 2025-10-28 12:02:03,143 basehttp 31728 26448 "GET /api/dashboard/pipeline-health/ HTTP/1.1" 404 35433
WARNING 2025-10-28 12:02:03,143 basehttp 31728 15964 "GET /api/dashboard/recent-activity/ HTTP/1.1" 404 35433
INFO 2025-10-28 12:06:01,684 basehttp 31728 15964 "GET /api/satellite-images/ HTTP/1.1" 200 52
INFO 2025-10-28 12:06:01,694 basehttp 31728 25664 "GET /api/alerts/ HTTP/1.1" 200 52
INFO 2025-10-28 12:06:01,694 basehttp 31728 26448 "GET /api/analysis-results/ HTTP/1.1" 200 52
INFO 2025-10-28 12:06:20,455 basehttp 31728 26448 "GET /api/activity-logs/?ordering=-timestamp HTTP/1.1" 200 52
INFO 2025-10-28 12:06:22,830 basehttp 31728 26448 "GET /api/users/?ordering=-date_joined HTTP/1.1" 200 688
INFO 2025-10-28 12:06:29,535 basehttp 31728 26448 "GET /api/alerts/?is_resolved=false&ordering=-created_at HTTP/1.1" 200 52
WARNING 2025-10-28 12:06:33,372 log 31728 26448 Not Found: /api/dashboard/recent-activity/
WARNING 2025-10-28 12:06:33,380 log 31728 25664 Not Found: /api/dashboard/pipeline-health/
WARNING 2025-10-28 12:06:33,380 basehttp 31728 26448 "GET /api/dashboard/recent-activity/ HTTP/1.1" 404 35433
WARNING 2025-10-28 12:06:33,380 basehttp 31728 25664 "GET /api/dashboard/pipeline-health/ HTTP/1.1" 404 35433
WARNING 2025-10-28 12:06:34,394 log 31728 26448 Not Found: /api/dashboard/pipeline-health/
WARNING 2025-10-28 12:06:34,404 log 31728 25664 Not Found: /api/dashboard/recent-activity/
WARNING 2025-10-28 12:06:34,404 basehttp 31728 26448 "GET /api/dashboard/pipeline-health/ HTTP/1.1" 404 35433
WARNING 2025-10-28 12:06:34,404 basehttp 31728 25664 "GET /api/dashboard/recent-activity/ HTTP/1.1" 404 35433
INFO 2025-10-28 12:06:36,618 basehttp 31728 25664 "GET /api/pipelines/?search=&status=&material=&ordering=-created_at HTTP/1.1" 200 52
INFO 2025-10-28 12:06:38,038 basehttp 31728 25664 "GET /api/satellite-images/?search=&pipeline=&satellite_name=&processing_status=&source_api=&ordering=-image_date HTTP/1.1" 200 52
INFO 2025-10-28 12:06:39,554 basehttp 31728 25664 "GET /api/analysis-results/?confidence_min=0&confidence_max=100&verified=false&ordering=-created_at HTTP/1.1" 200 52
INFO 2025-10-28 12:06:58,032 basehttp 31728 25664 "GET /api/settings/current/ HTTP/1.1" 200 741
INFO 2025-10-28 12:11:23,987 basehttp 31728 25664 "GET /api/pipelines/ HTTP/1.1" 200 52
INFO 2025-10-28 12:11:23,987 basehttp 31728 26448 "GET /api/satellite-images/ HTTP/1.1" 200 52
INFO 2025-10-28 12:11:24,034 basehttp 31728 25664 "GET /api/alerts/ HTTP/1.1" 200 52
INFO 2025-10-28 12:11:24,035 basehttp 31728 26448 "GET /api/analysis-results/ HTTP/1.1" 200 52
INFO 2025-10-28 12:13:39,522 basehttp 31728 26448 "GET /api/auth/users/me/ HTTP/1.1" 200 204
INFO 2025-10-28 12:13:39,561 basehttp 31728 25664 "GET /api/auth/users/me/ HTTP/1.1" 200 204
WARNING 2025-10-28 12:13:39,569 log 31728 25664 Not Found: /api/dashboard/recent-activity/
WARNING 2025-10-28 12:13:39,569 basehttp 31728 25664 "GET /api/dashboard/recent-activity/ HTTP/1.1" 404 35433
WARNING 2025-10-28 12:13:39,582 log 31728 25664 Not Found: /api/dashboard/pipeline-health/
WARNING 2025-10-28 12:13:39,583 basehttp 31728 25664 "GET /api/dashboard/pipeline-health/ HTTP/1.1" 404 35433
INFO 2025-10-28 12:13:39,605 basehttp 31728 26448 "GET /api/dashboard/stats/ HTTP/1.1" 200 165
INFO 2025-10-28 12:13:39,615 basehttp 31728 25664 "GET /api/alerts/active/ HTTP/1.1" 200 2
INFO 2025-10-28 12:13:39,636 basehttp 31728 26448 "GET /api/pipelines/ HTTP/1.1" 200 52
WARNING 2025-10-28 12:13:40,584 log 31728 26448 Not Found: /api/dashboard/recent-activity/
WARNING 2025-10-28 12:13:40,584 basehttp 31728 26448 "GET /api/dashboard/recent-activity/ HTTP/1.1" 404 35433
WARNING 2025-10-28 12:13:40,594 log 31728 26448 Not Found: /api/dashboard/pipeline-health/
WARNING 2025-10-28 12:13:40,594 basehttp 31728 26448 "GET /api/dashboard/pipeline-health/ HTTP/1.1" 404 35433
INFO 2025-10-28 12:13:43,241 basehttp 31728 26448 "GET /api/satellite-images/ HTTP/1.1" 200 52
INFO 2025-10-28 12:13:43,245 basehttp 31728 25664 "GET /api/analysis-results/ HTTP/1.1" 200 52
INFO 2025-10-28 12:13:43,245 basehttp 31728 25188 "GET /api/alerts/ HTTP/1.1" 200 52
INFO 2025-10-28 12:14:53,212 basehttp 31728 25188 "OPTIONS /api/auth/users/me/ HTTP/1.1" 200 0
INFO 2025-10-28 12:14:53,212 basehttp 31728 25664 "OPTIONS /api/auth/users/me/ HTTP/1.1" 200 0
INFO 2025-10-28 12:14:53,248 basehttp 31728 25664 "GET /api/auth/users/me/ HTTP/1.1" 200 204
INFO 2025-10-28 12:14:53,289 basehttp 31728 25664 "OPTIONS /api/dashboard/stats/ HTTP/1.1" 200 0
INFO 2025-10-28 12:14:53,289 basehttp 31728 26448 "OPTIONS /api/dashboard/recent-activity/ HTTP/1.1" 200 0
INFO 2025-10-28 12:14:53,290 basehttp 31728 25188 "GET /api/auth/users/me/ HTTP/1.1" 200 204
INFO 2025-10-28 12:14:53,293 basehttp 31728 25664 "OPTIONS /api/dashboard/pipeline-health/ HTTP/1.1" 200 0
INFO 2025-10-28 12:14:53,293 basehttp 31728 26448 "OPTIONS /api/alerts/active/ HTTP/1.1" 200 0
INFO 2025-10-28 12:14:53,296 basehttp 31728 25664 "OPTIONS /api/pipelines/ HTTP/1.1" 200 0
WARNING 2025-10-28 12:14:53,304 log 31728 25188 Not Found: /api/dashboard/recent-activity/
WARNING 2025-10-28 12:14:53,310 log 31728 25664 Not Found: /api/dashboard/pipeline-health/
WARNING 2025-10-28 12:14:53,310 basehttp 31728 25188 "GET /api/dashboard/recent-activity/ HTTP/1.1" 404 35433
WARNING 2025-10-28 12:14:53,310 basehttp 31728 25664 "GET /api/dashboard/pipeline-health/ HTTP/1.1" 404 35433
INFO 2025-10-28 12:14:53,343 basehttp 31728 26448 "GET /api/dashboard/stats/ HTTP/1.1" 200 165
INFO 2025-10-28 12:14:53,343 basehttp 31728 25188 "GET /api/alerts/active/ HTTP/1.1" 200 2
INFO 2025-10-28 12:14:53,350 basehttp 31728 25664 "GET /api/pipelines/ HTTP/1.1" 200 52
WARNING 2025-10-28 12:14:54,324 log 31728 25664 Not Found: /api/dashboard/recent-activity/
WARNING 2025-10-28 12:14:54,329 log 31728 25188 Not Found: /api/dashboard/pipeline-health/
WARNING 2025-10-28 12:14:54,329 basehttp 31728 25664 "GET /api/dashboard/recent-activity/ HTTP/1.1" 404 35433
WARNING 2025-10-28 12:14:54,329 basehttp 31728 25188 "GET /api/dashboard/pipeline-health/ HTTP/1.1" 404 35433
INFO 2025-10-28 12:14:55,347 basehttp 31728 25188 "GET /api/satellite-images/ HTTP/1.1" 200 52
INFO 2025-10-28 12:14:55,348 basehttp 31728 25664 "GET /api/analysis-results/ HTTP/1.1" 200 52
INFO 2025-10-28 12:14:55,352 basehttp 31728 26448 "GET /api/alerts/ HTTP/1.1" 200 52
INFO 2025-10-28 12:15:04,053 basehttp 31728 26448 "GET /api/activity-logs/?ordering=-timestamp HTTP/1.1" 200 52
INFO 2025-10-28 12:17:19,541 basehttp 31728 26448 "GET /api/analysis-results/?confidence_min=0&confidence_max=100&verified=false&ordering=-created_at HTTP/1.1" 200 52
INFO 2025-10-28 12:19:54,439 basehttp 31728 26448 "GET /api/auth/users/me/ HTTP/1.1" 200 204
INFO 2025-10-28 12:19:54,480 basehttp 31728 25664 "GET /api/auth/users/me/ HTTP/1.1" 200 204
WARNING 2025-10-28 12:19:54,487 log 31728 25188 Not Found: /api/dashboard/recent-activity/
WARNING 2025-10-28 12:19:54,492 log 31728 25664 Not Found: /api/dashboard/pipeline-health/
WARNING 2025-10-28 12:19:54,492 basehttp 31728 25188 "GET /api/dashboard/recent-activity/ HTTP/1.1" 404 35433
WARNING 2025-10-28 12:19:54,492 basehttp 31728 25664 "GET /api/dashboard/pipeline-health/ HTTP/1.1" 404 35433
INFO 2025-10-28 12:19:54,520 basehttp 31728 26448 "GET /api/dashboard/stats/ HTTP/1.1" 200 165
INFO 2025-10-28 12:19:54,523 basehttp 31728 25188 "GET /api/alerts/active/ HTTP/1.1" 200 2
INFO 2025-10-28 12:19:54,523 basehttp 31728 25664 "GET /api/pipelines/ HTTP/1.1" 200 52
WARNING 2025-10-28 12:19:55,507 log 31728 25664 Not Found: /api/dashboard/recent-activity/
WARNING 2025-10-28 12:19:55,507 log 31728 25188 Not Found: /api/dashboard/pipeline-health/
WARNING 2025-10-28 12:19:55,507 basehttp 31728 25664 "GET /api/dashboard/recent-activity/ HTTP/1.1" 404 35433
WARNING 2025-10-28 12:19:55,507 basehttp 31728 25188 "GET /api/dashboard/pipeline-health/ HTTP/1.1" 404 35433
INFO 2025-10-28 12:20:19,441 basehttp 31728 25188 "GET /api/satellite-images/ HTTP/1.1" 200 52
INFO 2025-10-28 12:20:19,441 basehttp 31728 25664 "GET /api/analysis-results/ HTTP/1.1" 200 52
INFO 2025-10-28 12:20:19,441 basehttp 31728 26448 "GET /api/alerts/ HTTP/1.1" 200 52
INFO 2025-10-28 12:26:47,394 basehttp 31728 28624 "GET /admin/monitoring/satelliteimage/add/ HTTP/1.1" 200 28310
INFO 2025-10-28 12:26:47,464 basehttp 31728 28624 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:26:51,953 basehttp 31728 28624 "GET /admin/user/user/add/ HTTP/1.1" 200 17710
INFO 2025-10-28 12:26:52,010 basehttp 31728 28624 "GET /static/admin/css/unusable_password_field.css HTTP/1.1" 200 663
INFO 2025-10-28 12:26:52,010 basehttp 31728 30296 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:26:52,031 basehttp 31728 30296 "GET /static/admin/js/unusable_password_field.js HTTP/1.1" 200 1480
INFO 2025-10-28 12:28:41,181 basehttp 31728 30436 "GET /admin/token_blacklist/blacklistedtoken/ HTTP/1.1" 200 16410
INFO 2025-10-28 12:28:41,238 basehttp 31728 30436 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:28:41,262 basehttp 31728 30436 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
INFO 2025-10-28 12:28:51,130 basehttp 31728 30436 "GET /admin/token_blacklist/blacklistedtoken/1/change/ HTTP/1.1" 200 15899
INFO 2025-10-28 12:28:51,185 basehttp 31728 30436 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:28:58,177 basehttp 31728 14716 "GET /admin/token_blacklist/blacklistedtoken/ HTTP/1.1" 200 16410
INFO 2025-10-28 12:29:00,679 basehttp 31728 14716 "GET /admin/token_blacklist/outstandingtoken/ HTTP/1.1" 200 15938
INFO 2025-10-28 12:29:04,344 basehttp 31728 14716 "GET /admin/token_blacklist/blacklistedtoken/ HTTP/1.1" 200 16410
INFO 2025-10-28 12:29:04,395 basehttp 31728 14716 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:29:17,175 basehttp 31728 14716 "GET /admin/monitoring/systemsettings/ HTTP/1.1" 200 14032
INFO 2025-10-28 12:29:23,960 basehttp 31728 14716 "GET /admin/monitoring/systemsettings/4944c992-1f08-4bcc-b4fb-2061bd422972/change/ HTTP/1.1" 200 30930
INFO 2025-10-28 12:29:24,016 basehttp 31728 14716 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:29:51,200 basehttp 31728 14716 "GET /admin/monitoring/pipelinesegment/ HTTP/1.1" 200 15346
INFO 2025-10-28 12:29:51,346 basehttp 31728 14716 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:29:54,023 basehttp 31728 14716 "GET /admin/monitoring/pipelinesegment/add/ HTTP/1.1" 200 27806
INFO 2025-10-28 12:29:54,069 basehttp 31728 14716 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:29:56,575 basehttp 31728 14716 "GET /admin/monitoring/monitoringconfiguration/ HTTP/1.1" 200 15309
INFO 2025-10-28 12:29:56,625 basehttp 31728 14716 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:29:59,440 basehttp 31728 14716 "GET /admin/monitoring/monitoringconfiguration/add/ HTTP/1.1" 200 24545
INFO 2025-10-28 12:29:59,482 basehttp 31728 14716 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:30:04,876 basehttp 31728 14716 "GET /admin/monitoring/monitoringalert/ HTTP/1.1" 200 15809
INFO 2025-10-28 12:30:04,928 basehttp 31728 14716 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:30:12,359 basehttp 31728 14716 "GET /admin/monitoring/pipeline/ HTTP/1.1" 200 15846
INFO 2025-10-28 12:30:12,402 basehttp 31728 14716 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:30:14,524 basehttp 31728 14716 "GET /admin/monitoring/pipeline/add/ HTTP/1.1" 200 24571
INFO 2025-10-28 12:30:14,569 basehttp 31728 14716 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:34:22,718 basehttp 31728 32100 "GET /api/pipelines/ HTTP/1.1" 200 52
INFO 2025-10-28 12:34:22,718 basehttp 31728 32072 "GET /api/satellite-images/ HTTP/1.1" 200 52
INFO 2025-10-28 12:34:22,718 basehttp 31728 5988 "GET /api/analysis-results/ HTTP/1.1" 200 52
INFO 2025-10-28 12:34:22,718 basehttp 31728 30256 "GET /api/alerts/ HTTP/1.1" 200 52
INFO 2025-10-28 12:35:21,728 basehttp 31728 30256 "GET /api/auth/users/me/ HTTP/1.1" 200 204
INFO 2025-10-28 12:35:21,762 basehttp 31728 5988 "GET /api/auth/users/me/ HTTP/1.1" 200 204
WARNING 2025-10-28 12:35:21,778 log 31728 30256 Not Found: /api/dashboard/recent-activity/
WARNING 2025-10-28 12:35:21,784 log 31728 32072 Not Found: /api/dashboard/pipeline-health/
WARNING 2025-10-28 12:35:21,784 basehttp 31728 30256 "GET /api/dashboard/recent-activity/ HTTP/1.1" 404 35433
WARNING 2025-10-28 12:35:21,784 basehttp 31728 32072 "GET /api/dashboard/pipeline-health/ HTTP/1.1" 404 35433
INFO 2025-10-28 12:35:21,801 basehttp 31728 32100 "GET /api/alerts/active/ HTTP/1.1" 200 2
INFO 2025-10-28 12:35:21,811 basehttp 31728 2164 "GET /api/pipelines/ HTTP/1.1" 200 52
INFO 2025-10-28 12:35:21,821 basehttp 31728 5988 "GET /api/dashboard/stats/ HTTP/1.1" 200 165
WARNING 2025-10-28 12:35:22,804 log 31728 5988 Not Found: /api/dashboard/recent-activity/
WARNING 2025-10-28 12:35:22,807 log 31728 2164 Not Found: /api/dashboard/pipeline-health/
WARNING 2025-10-28 12:35:22,807 basehttp 31728 5988 "GET /api/dashboard/recent-activity/ HTTP/1.1" 404 35433
WARNING 2025-10-28 12:35:22,807 basehttp 31728 2164 "GET /api/dashboard/pipeline-health/ HTTP/1.1" 404 35433
INFO 2025-10-28 12:35:24,436 basehttp 31728 2164 "GET /api/satellite-images/ HTTP/1.1" 200 52
INFO 2025-10-28 12:35:24,436 basehttp 31728 5988 "GET /api/analysis-results/ HTTP/1.1" 200 52
INFO 2025-10-28 12:35:24,436 basehttp 31728 32100 "GET /api/alerts/ HTTP/1.1" 200 52
INFO 2025-10-28 12:36:40,713 basehttp 31728 32100 "GET /api/alerts/?is_resolved=false&ordering=-created_at HTTP/1.1" 200 52
INFO 2025-10-28 12:37:24,791 basehttp 31728 32100 "GET /api/settings/current/ HTTP/1.1" 200 741
INFO 2025-10-28 12:37:27,195 basehttp 31728 32100 "GET /api/users/?ordering=-date_joined HTTP/1.1" 200 688
INFO 2025-10-28 12:37:27,709 basehttp 31728 32100 "GET /api/activity-logs/?ordering=-timestamp HTTP/1.1" 200 52
INFO 2025-10-28 12:37:39,313 basehttp 31728 32100 "GET /api/alerts/active/ HTTP/1.1" 200 2
INFO 2025-10-28 12:37:53,186 basehttp 31728 4368 "GET /admin/monitoring/satelliteimage/ HTTP/1.1" 200 15942
INFO 2025-10-28 12:37:53,343 basehttp 31728 4368 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:37:55,233 basehttp 31728 4368 "GET /admin/monitoring/satelliteimage/add/ HTTP/1.1" 200 28310
INFO 2025-10-28 12:37:55,285 basehttp 31728 4368 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:38:36,875 basehttp 31728 4368 "POST /admin/monitoring/satelliteimage/add/ HTTP/1.1" 200 29529
INFO 2025-10-28 12:38:37,055 basehttp 31728 4368 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:39:32,746 basehttp 31728 4368 "GET /admin/token_blacklist/blacklistedtoken/ HTTP/1.1" 200 16410
INFO 2025-10-28 12:39:32,808 basehttp 31728 4368 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:40:02,551 basehttp 31728 4368 "GET /admin/monitoring/activitylog/ HTTP/1.1" 200 16838
INFO 2025-10-28 12:40:02,715 basehttp 31728 4368 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:40:04,329 basehttp 31728 4368 "GET /admin/monitoring/activitylog/add/ HTTP/1.1" 200 23338
INFO 2025-10-28 12:40:04,360 basehttp 31728 7696 "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 200 392
INFO 2025-10-28 12:40:04,379 basehttp 31728 4368 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:40:30,121 basehttp 31728 4368 "GET /admin/monitoring/analysisresult/ HTTP/1.1" 200 15970
INFO 2025-10-28 12:40:30,166 basehttp 31728 4368 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
ERROR 2025-10-28 12:40:31,473 log 31728 4368 Internal Server Error: /admin/monitoring/analysisresult/add/
Traceback (most recent call last):
  File "C:\Users\USER\.virtualenvs\server-SkEj4tMZ\Lib\site-packages\django\contrib\admin\options.py", line 840, in get_form
    return modelform_factory(self.model, **defaults)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\.virtualenvs\server-SkEj4tMZ\Lib\site-packages\django\forms\models.py", line 654, in modelform_factory
    return type(form)(class_name, (form,), form_class_attrs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\.virtualenvs\server-SkEj4tMZ\Lib\site-packages\django\forms\models.py", line 334, in __new__
    raise FieldError(message)
django.core.exceptions.FieldError: Unknown field(s) (analysis_type) specified for AnalysisResult

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\USER\.virtualenvs\server-SkEj4tMZ\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\.virtualenvs\server-SkEj4tMZ\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\.virtualenvs\server-SkEj4tMZ\Lib\site-packages\django\contrib\admin\options.py", line 719, in wrapper
    return self.admin_site.admin_view(view)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\.virtualenvs\server-SkEj4tMZ\Lib\site-packages\django\utils\decorators.py", line 192, in _view_wrapper
    result = _process_exception(request, e)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\.virtualenvs\server-SkEj4tMZ\Lib\site-packages\django\utils\decorators.py", line 190, in _view_wrapper
    response = view_func(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\.virtualenvs\server-SkEj4tMZ\Lib\site-packages\django\views\decorators\cache.py", line 80, in _view_wrapper
    response = view_func(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\.virtualenvs\server-SkEj4tMZ\Lib\site-packages\django\contrib\admin\sites.py", line 246, in inner
    return view(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\.virtualenvs\server-SkEj4tMZ\Lib\site-packages\django\contrib\admin\options.py", line 1984, in add_view
    return self.changeform_view(request, None, form_url, extra_context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\.virtualenvs\server-SkEj4tMZ\Lib\site-packages\django\utils\decorators.py", line 48, in _wrapper
    return bound_method(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\.virtualenvs\server-SkEj4tMZ\Lib\site-packages\django\utils\decorators.py", line 192, in _view_wrapper
    result = _process_exception(request, e)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\.virtualenvs\server-SkEj4tMZ\Lib\site-packages\django\utils\decorators.py", line 190, in _view_wrapper
    response = view_func(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\.virtualenvs\server-SkEj4tMZ\Lib\site-packages\django\contrib\admin\options.py", line 1840, in changeform_view
    return self._changeform_view(request, object_id, form_url, extra_context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\.virtualenvs\server-SkEj4tMZ\Lib\site-packages\django\contrib\admin\options.py", line 1878, in _changeform_view
    ModelForm = self.get_form(
                ^^^^^^^^^^^^^^
  File "C:\Users\USER\.virtualenvs\server-SkEj4tMZ\Lib\site-packages\django\contrib\admin\options.py", line 842, in get_form
    raise FieldError(
django.core.exceptions.FieldError: Unknown field(s) (analysis_type) specified for AnalysisResult. Check fields/fieldsets/exclude attributes of class AnalysisResultAdmin.
ERROR 2025-10-28 12:40:31,475 basehttp 31728 4368 "GET /admin/monitoring/analysisresult/add/ HTTP/1.1" 500 162759
INFO 2025-10-28 12:41:48,906 autoreload 31728 31604 C:\Users\USER\Desktop\projects\sat_data_automation_4\server\monitoring\models.py changed, reloading.
INFO 2025-10-28 12:41:49,650 autoreload 32048 19356 Watching for file changes with StatReloader
INFO 2025-10-28 12:42:06,234 autoreload 32048 19356 C:\Users\USER\Desktop\projects\sat_data_automation_4\server\monitoring\models.py changed, reloading.
INFO 2025-10-28 12:42:06,871 autoreload 15848 2552 Watching for file changes with StatReloader
INFO 2025-10-28 12:44:05,643 autoreload 15848 2552 C:\Users\USER\Desktop\projects\sat_data_automation_4\server\monitoring\admin.py changed, reloading.
INFO 2025-10-28 12:44:06,306 autoreload 29184 29856 Watching for file changes with StatReloader
INFO 2025-10-28 12:44:19,654 autoreload 29184 29856 C:\Users\USER\Desktop\projects\sat_data_automation_4\server\monitoring\admin.py changed, reloading.
INFO 2025-10-28 12:44:20,274 autoreload 28256 14468 Watching for file changes with StatReloader
INFO 2025-10-28 12:44:21,864 autoreload 28256 14468 C:\Users\USER\Desktop\projects\sat_data_automation_4\server\monitoring\admin.py changed, reloading.
INFO 2025-10-28 12:44:22,464 autoreload 20348 27892 Watching for file changes with StatReloader
INFO 2025-10-28 12:44:30,437 autoreload 20348 27892 C:\Users\USER\Desktop\projects\sat_data_automation_4\server\monitoring\admin.py changed, reloading.
INFO 2025-10-28 12:44:31,072 autoreload 30756 13736 Watching for file changes with StatReloader
INFO 2025-10-28 12:44:43,328 autoreload 30756 13736 C:\Users\USER\Desktop\projects\sat_data_automation_4\server\monitoring\admin.py changed, reloading.
INFO 2025-10-28 12:44:44,005 autoreload 32896 33680 Watching for file changes with StatReloader
INFO 2025-10-28 12:44:46,065 basehttp 32896 25472 "GET /admin/monitoring/analysisresult/add/ HTTP/1.1" 200 29377
INFO 2025-10-28 12:44:46,127 basehttp 32896 25472 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-28 12:46:24,806 basehttp 32896 14324 "OPTIONS /api/alerts/?is_resolved=false&ordering=-created_at HTTP/1.1" 200 0
INFO 2025-10-28 12:46:24,894 basehttp 32896 23908 "GET /api/alerts/active/ HTTP/1.1" 200 2
INFO 2025-10-28 12:46:24,896 basehttp 32896 14324 "GET /api/alerts/?is_resolved=false&ordering=-created_at HTTP/1.1" 200 52
INFO 2025-10-28 12:46:26,747 basehttp 32896 23908 "OPTIONS /api/analysis-results/ HTTP/1.1" 200 0
INFO 2025-10-28 12:46:26,747 basehttp 32896 19404 "OPTIONS /api/alerts/ HTTP/1.1" 200 0
INFO 2025-10-28 12:46:26,747 basehttp 32896 14324 "OPTIONS /api/satellite-images/ HTTP/1.1" 200 0
INFO 2025-10-28 12:46:26,795 basehttp 32896 23908 "GET /api/pipelines/ HTTP/1.1" 200 52
INFO 2025-10-28 12:46:26,795 basehttp 32896 19404 "GET /api/analysis-results/ HTTP/1.1" 200 52
INFO 2025-10-28 12:46:26,795 basehttp 32896 14324 "GET /api/satellite-images/ HTTP/1.1" 200 52
INFO 2025-10-28 12:46:26,837 basehttp 32896 19404 "GET /api/alerts/ HTTP/1.1" 200 52
WARNING 2025-10-28 12:51:28,658 log 32896 25284 Unauthorized: /api/pipelines/
WARNING 2025-10-28 12:51:28,658 log 32896 25052 Unauthorized: /api/satellite-images/
WARNING 2025-10-28 12:51:28,658 log 32896 20524 Unauthorized: /api/analysis-results/
WARNING 2025-10-28 12:51:28,658 log 32896 28052 Unauthorized: /api/alerts/
WARNING 2025-10-28 12:51:28,660 basehttp 32896 25052 "GET /api/satellite-images/ HTTP/1.1" 401 172
WARNING 2025-10-28 12:51:28,660 basehttp 32896 20524 "GET /api/analysis-results/ HTTP/1.1" 401 172
WARNING 2025-10-28 12:51:28,659 basehttp 32896 25284 "GET /api/pipelines/ HTTP/1.1" 401 172
WARNING 2025-10-28 12:51:28,661 basehttp 32896 28052 "GET /api/alerts/ HTTP/1.1" 401 172
INFO 2025-10-28 12:51:28,732 basehttp 32896 28052 "POST /api/auth/jwt/refresh/ HTTP/1.1" 200 489
INFO 2025-10-28 12:51:28,744 basehttp 32896 25052 "POST /api/auth/jwt/refresh/ HTTP/1.1" 200 489
